State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Day,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price,Max_Price,Modal_Price
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,35.3,26.3,47.1,6510.5,6779.2,6639.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,208.2,31.9,82.0,9733.2,9853.4,9800.3
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,138.8,33.0,71.2,8656.8,8835.4,8749.3
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,19.6,19.7,45.7,6107.0,6369.8,6225.6
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,15.2,21.3,42.0,5849.6,6039.4,5947.2
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,8.6,25.8,44.1,6490.0,6832.6,6698.8
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,215.9,33.4,78.3,9533.8,9837.8,9690.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,52.6,20.0,53.9,6311.1,6484.3,6397.4
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,11.3,32.9,44.5,6218.3,6523.9,6391.6
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,12.5,17.3,48.0,5613.3,5777.0,5684.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,4.0,25.6,42.2,6673.8,6873.5,6756.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,214.3,35.5,81.2,9454.3,9612.7,9537.3
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,77.2,26.6,56.7,6347.7,6715.1,6577.1
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,103.4,32.9,58.1,8335.9,8660.0,8539.3
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,131.9,34.5,71.2,9349.9,9728.8,9557.4
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,5.3,22.4,45.0,5758.8,6045.9,5903.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,19.4,19.5,49.6,6421.1,6660.8,6537.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,19.6,23.1,47.5,7333.9,7576.3,7434.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,221.4,31.7,82.2,9018.9,9152.5,9070.2
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,59.1,22.4,55.2,6228.4,6471.2,6365.3
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,19.8,29.3,49.1,7056.4,7184.6,7128.6
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,7.0,21.9,44.5,5866.8,6074.1,5969.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,15.3,27.5,47.1,6639.6,6851.4,6752.6
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,211.9,34.3,82.5,9936.1,10191.1,10053.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,28.7,26.1,49.3,6124.1,6294.0,6197.4
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,122.3,31.7,66.1,8618.9,8813.9,8731.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,228.7,33.5,81.6,9502.6,9663.1,9569.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,12.3,22.5,45.5,5828.2,6111.0,5952.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,12.7,20.3,49.1,5279.0,5513.9,5413.4
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,1.5,26.2,50.7,6818.4,7038.9,6938.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,84.2,35.7,59.3,8106.0,8465.3,8296.1
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,78.0,23.6,57.3,6341.2,6475.8,6422.2
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,8.7,29.7,45.6,7260.8,7410.8,7332.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,15.5,21.1,52.6,5845.2,6003.8,5917.1
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,7.7,30.1,53.0,7357.0,7671.1,7495.8
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,187.7,36.8,76.7,9489.7,9733.6,9620.0
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,45.6,27.3,45.5,6517.5,6717.7,6605.9
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,207.0,36.5,75.4,8255.5,8437.9,8347.8
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,16.2,22.1,49.8,5737.7,6033.7,5890.1
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,12.1,23.9,47.6,6643.9,7070.5,6847.7
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,178.3,33.7,70.4,9306.2,9634.0,9466.6
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,30.5,24.3,47.4,6375.0,6508.4,6431.8
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,1.4,33.7,49.4,6693.9,6913.8,6795.3
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,13.3,22.7,53.4,5700.4,6012.5,5856.9
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,3.1,23.4,42.0,6600.7,6844.4,6753.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,129.5,35.0,67.8,7967.6,8299.6,8157.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,43.5,25.3,50.2,6283.0,6483.6,6387.2
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,5.1,32.3,44.0,6602.0,6892.3,6735.4
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,17.8,19.3,49.2,5863.2,6081.6,5961.9
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,12.6,25.7,50.6,6730.9,7071.6,6884.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,88.4,35.5,58.7,8064.3,8278.9,8199.8
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,62.1,26.6,55.0,5738.1,6084.2,5919.7
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,227.4,33.1,80.5,8730.5,8964.7,8861.2
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,158.8,34.7,70.5,8689.9,8819.4,8767.2
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,5.3,21.4,45.8,5509.2,5794.6,5640.1
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,11.1,20.1,45.9,5478.2,5656.5,5554.4
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,10.0,22.6,51.8,6328.8,6597.6,6474.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,183.8,33.9,79.6,8329.7,8589.1,8449.3
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,25.7,20.8,52.2,5898.4,6128.8,5981.8
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,20.0,32.3,50.6,5991.5,6264.7,6123.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,8.9,19.1,47.0,5597.9,5937.3,5792.4
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,14.6,26.4,49.5,6830.8,7105.8,6975.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,113.5,33.8,59.5,8161.8,8503.6,8338.3
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,20.4,27.3,45.1,5354.4,5682.2,5506.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,249.4,32.0,86.3,9194.1,9369.6,9274.8
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,200.8,35.1,80.5,8711.7,9044.6,8875.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,19.9,20.0,50.9,5663.6,5810.5,5739.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,7.7,19.2,45.8,5482.3,5719.7,5597.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,13.2,23.8,45.5,6522.3,6684.6,6607.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,184.3,33.0,69.2,9091.4,9298.7,9193.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,37.1,20.9,48.2,6181.4,6545.9,6335.2
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,17.4,28.9,41.4,6348.2,6639.6,6494.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,14.4,18.4,43.4,5674.5,5995.7,5808.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,13.2,28.4,45.7,6146.6,6406.5,6281.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,154.8,34.9,64.6,8701.1,8996.1,8866.9
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,54.1,26.8,47.5,6755.7,6991.8,6889.8
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,108.7,30.4,63.3,7901.8,8059.4,7993.9
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,180.3,32.1,73.1,8500.1,8680.5,8587.3
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,5.9,21.8,44.8,5823.7,5984.2,5903.2
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,16.3,19.2,49.4,5875.7,6240.2,6075.7
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,12.6,21.2,50.1,6928.3,7155.5,7051.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,101.1,32.0,62.2,8180.0,8389.0,8293.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,40.5,23.0,50.7,5809.1,5985.7,5920.8
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,14.3,30.4,43.7,6311.1,6562.0,6432.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,4.0,20.8,38.9,5893.0,6109.6,5991.5
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,1.7,26.6,39.5,6716.8,6913.9,6808.2
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,110.3,34.8,58.9,8065.2,8231.9,8150.9
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,51.7,26.2,53.9,6094.2,6438.0,6261.3
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,176.8,35.0,70.9,8831.3,9100.1,8940.8
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,10.8,20.0,44.4,5355.3,5778.1,5582.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,9.8,26.0,47.5,6407.1,6694.1,6537.1
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,180.5,36.6,73.4,8817.4,8966.5,8891.3
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,49.4,23.1,58.7,6232.8,6356.6,6308.6
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,3.9,30.2,43.4,6783.4,6973.3,6871.9
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,3.3,18.3,43.4,5677.6,5862.2,5771.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,2.3,21.7,43.0,6306.5,6502.8,6390.7
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,98.9,35.1,60.6,8497.2,8731.9,8617.4
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,23.8,24.2,47.8,5391.4,5552.9,5472.6
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,2.1,28.2,48.3,5976.1,6225.8,6125.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,10.7,17.8,47.1,5287.2,5494.9,5380.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,5.5,29.8,44.4,6333.6,6497.8,6421.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,135.5,35.9,66.8,8137.5,8536.8,8338.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,59.4,26.7,44.5,6132.1,6393.1,6247.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,108.8,28.8,65.6,8082.7,8359.9,8250.7
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,249.9,33.8,81.9,9722.1,9970.0,9826.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,10.8,18.7,45.7,5799.0,6073.1,5913.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,9.3,19.6,44.6,5838.7,6067.2,5943.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,13.2,20.6,47.8,6510.2,6910.8,6703.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,185.9,34.6,73.8,8307.9,8671.2,8515.4
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,69.8,24.9,56.2,6347.2,6532.2,6436.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,18.2,31.1,43.8,6507.1,6728.2,6634.1
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,3.0,17.1,48.6,5846.9,6029.5,5942.6
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,0.1,26.7,43.7,6827.9,7045.0,6945.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,116.5,37.9,59.9,7811.1,8117.2,7965.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,46.9,26.9,54.1,5643.5,5830.1,5743.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,209.9,32.6,74.2,8836.1,9138.5,9019.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,143.8,35.7,68.4,8549.6,8696.8,8636.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,10.4,19.8,45.5,5673.7,5917.8,5822.4
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,4.1,19.0,47.1,5574.6,5910.0,5746.7
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,17.8,23.7,49.0,6944.5,7233.6,7091.1
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,190.1,31.0,72.4,8759.6,9161.3,8962.9
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,75.9,23.2,64.1,6564.2,6887.8,6719.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,11.2,31.2,48.1,6199.2,6513.6,6331.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,4.3,21.5,48.1,5638.1,5795.8,5721.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,13.9,27.5,47.3,6822.2,6960.6,6898.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,192.7,36.9,72.4,8935.3,9265.4,9072.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,28.3,28.8,49.4,6045.0,6352.5,6178.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,172.1,33.0,71.5,8824.6,9045.3,8927.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,121.8,36.3,67.4,8725.8,8980.3,8847.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,17.5,20.0,50.2,5608.7,5856.0,5740.7
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,14.0,21.9,44.6,5665.1,5867.8,5772.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,7.3,26.4,46.1,6634.6,6870.5,6742.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,175.1,34.5,72.2,8561.8,8883.8,8719.1
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,58.3,24.4,58.6,6341.5,6583.5,6477.2
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,2.6,32.2,44.4,6453.1,6673.3,6537.6
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,8.1,17.9,43.0,5663.4,5998.9,5841.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,17.6,25.3,44.6,6359.8,6603.3,6479.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,110.0,36.1,63.5,8368.2,8559.3,8470.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,61.2,26.0,56.6,6290.4,6499.1,6383.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,172.7,32.2,75.4,8942.5,9233.1,9094.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,2.9,19.7,45.0,5993.3,6179.9,6087.6
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,5.2,22.5,43.2,6552.7,6938.7,6743.0
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,174.5,31.7,76.1,8805.3,9184.4,8998.8
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,60.7,21.5,56.1,6174.3,6370.8,6268.3
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,18.5,29.9,48.9,6667.1,6827.8,6753.1
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,6.9,20.9,46.1,5979.4,6139.9,6068.8
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,19.1,24.6,49.7,7735.2,7836.7,7782.3
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,249.3,33.6,78.4,10106.2,10254.4,10165.4
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,62.8,22.6,57.7,7213.5,7474.9,7360.4
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,6.9,29.1,44.9,6735.6,6942.4,6836.6
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,5.3,17.5,46.7,5519.0,5700.7,5634.3
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,16.4,28.3,45.7,6785.3,7135.0,6946.0
